,24.osc2waveform,26.lfo1waveform,32.lfo1destination,30.lfo1amount,28.lfo1rate,3.cufoff
8239,0.042666667,0.426666667,0.085333333,0.512,0.384,0.554666667
8240,0.512,0.512,0.042666667,0.512,0.128,0.256
8241,0.341333333,0.298666667,0.469333333,0.554666667,0.0,0.128
8242,0.554666667,0.0,0.469333333,0.469333333,0.256,0.384
8243,0.64,0.085333333,0.085333333,0.042666667,0.213333333,0.213333333
8244,0.170666667,0.64,0.256,0.170666667,0.0,0.469333333
8245,0.597333333,0.341333333,0.512,0.170666667,0.042666667,0.597333333
8246,0.64,0.042666667,0.64,0.426666667,0.042666667,0.426666667
8247,0.341333333,0.213333333,0.170666667,0.256,0.512,0.298666667
8248,0.341333333,0.597333333,0.426666667,0.256,0.512,0.597333333
8249,0.298666667,0.426666667,0.213333333,0.341333333,0.554666667,0.0
8250,0.213333333,0.298666667,0.128,0.426666667,0.469333333,0.64
8251,0.170666667,0.0,0.469333333,0.085333333,0.469333333,0.512
8252,0.341333333,0.128,0.256,0.469333333,0.170666667,0.384
8253,0.64,0.341333333,0.64,0.0,0.341333333,0.213333333
8254,0.256,0.298666667,0.298666667,0.298666667,0.384,0.384
8255,0.64,0.256,0.128,0.341333333,0.341333333,0.0
8256,0.426666667,0.341333333,0.597333333,0.213333333,0.0,0.042666667
8257,0.64,0.64,0.597333333,0.170666667,0.341333333,0.042666667
8258,0.597333333,0.512,0.384,0.128,0.085333333,0.597333333
8259,0.042666667,0.597333333,0.341333333,0.042666667,0.213333333,0.341333333
8260,0.554666667,0.597333333,0.128,0.384,0.512,0.128
8261,0.341333333,0.256,0.554666667,0.384,0.298666667,0.426666667
8262,0.042666667,0.0,0.512,0.0,0.170666667,0.469333333
8263,0.341333333,0.170666667,0.298666667,0.213333333,0.170666667,0.256
8264,0.128,0.64,0.426666667,0.213333333,0.341333333,0.64
8265,0.426666667,0.469333333,0.384,0.298666667,0.128,0.298666667
8266,0.64,0.128,0.554666667,0.512,0.554666667,0.426666667
8267,0.298666667,0.554666667,0.042666667,0.128,0.0,0.170666667
8268,0.64,0.64,0.256,0.554666667,0.597333333,0.426666667
8269,0.298666667,0.341333333,0.0,0.0,0.0,0.085333333
8270,0.042666667,0.298666667,0.128,0.512,0.597333333,0.085333333
8271,0.128,0.085333333,0.128,0.256,0.597333333,0.469333333
8272,0.384,0.64,0.554666667,0.128,0.469333333,0.384
8273,0.512,0.384,0.128,0.0,0.426666667,0.128
8274,0.384,0.384,0.384,0.213333333,0.256,0.384
8275,0.426666667,0.512,0.426666667,0.170666667,0.128,0.085333333
8276,0.128,0.298666667,0.128,0.554666667,0.213333333,0.426666667
8277,0.085333333,0.085333333,0.64,0.426666667,0.128,0.256
8278,0.384,0.554666667,0.426666667,0.213333333,0.426666667,0.170666667
8279,0.042666667,0.384,0.128,0.170666667,0.213333333,0.170666667
8280,0.170666667,0.64,0.213333333,0.256,0.469333333,0.469333333
8281,0.256,0.341333333,0.469333333,0.213333333,0.042666667,0.170666667
8282,0.384,0.0,0.554666667,0.170666667,0.384,0.128
8283,0.341333333,0.469333333,0.128,0.085333333,0.042666667,0.341333333
8284,0.042666667,0.384,0.512,0.170666667,0.256,0.554666667
8285,0.042666667,0.426666667,0.0,0.341333333,0.64,0.426666667
8286,0.341333333,0.085333333,0.170666667,0.469333333,0.384,0.256
8287,0.64,0.384,0.298666667,0.298666667,0.256,0.64
8288,0.128,0.298666667,0.64,0.256,0.0,0.213333333
8289,0.469333333,0.469333333,0.384,0.170666667,0.128,0.298666667
8290,0.469333333,0.512,0.64,0.341333333,0.0,0.469333333
8291,0.128,0.64,0.0,0.341333333,0.64,0.426666667
8292,0.426666667,0.512,0.512,0.512,0.128,0.170666667
8293,0.469333333,0.597333333,0.213333333,0.0,0.128,0.085333333
8294,0.128,0.512,0.213333333,0.170666667,0.128,0.170666667
8295,0.341333333,0.213333333,0.256,0.341333333,0.384,0.64
8296,0.341333333,0.64,0.64,0.469333333,0.042666667,0.042666667
8297,0.64,0.341333333,0.426666667,0.384,0.341333333,0.384
8298,0.341333333,0.512,0.213333333,0.554666667,0.341333333,0.085333333
8299,0.469333333,0.170666667,0.554666667,0.469333333,0.426666667,0.085333333
8300,0.298666667,0.0,0.341333333,0.042666667,0.469333333,0.085333333
8301,0.554666667,0.298666667,0.384,0.426666667,0.384,0.341333333
8302,0.512,0.597333333,0.085333333,0.384,0.128,0.64
8303,0.384,0.554666667,0.597333333,0.0,0.128,0.341333333
8304,0.554666667,0.0,0.213333333,0.512,0.0,0.597333333
8305,0.512,0.128,0.298666667,0.554666667,0.170666667,0.256
8306,0.469333333,0.341333333,0.256,0.128,0.554666667,0.128
8307,0.512,0.469333333,0.170666667,0.170666667,0.426666667,0.554666667
8308,0.042666667,0.256,0.426666667,0.298666667,0.085333333,0.256
8309,0.213333333,0.469333333,0.0,0.170666667,0.469333333,0.554666667
8310,0.170666667,0.256,0.469333333,0.298666667,0.426666667,0.042666667
8311,0.426666667,0.341333333,0.298666667,0.341333333,0.341333333,0.64
8312,0.554666667,0.085333333,0.298666667,0.384,0.0,0.554666667
8313,0.64,0.042666667,0.341333333,0.384,0.256,0.469333333
8314,0.597333333,0.0,0.170666667,0.64,0.128,0.597333333
8315,0.298666667,0.384,0.170666667,0.512,0.298666667,0.341333333
8316,0.426666667,0.64,0.298666667,0.426666667,0.64,0.426666667
8317,0.042666667,0.426666667,0.554666667,0.512,0.298666667,0.341333333
8318,0.469333333,0.085333333,0.256,0.256,0.128,0.554666667
8319,0.085333333,0.298666667,0.128,0.085333333,0.085333333,0.554666667
8320,0.426666667,0.554666667,0.469333333,0.64,0.554666667,0.384
8321,0.213333333,0.170666667,0.341333333,0.341333333,0.256,0.426666667
8322,0.256,0.213333333,0.213333333,0.341333333,0.512,0.256
8323,0.298666667,0.597333333,0.554666667,0.426666667,0.341333333,0.213333333
8324,0.0,0.085333333,0.426666667,0.341333333,0.256,0.128
8325,0.64,0.512,0.128,0.512,0.384,0.597333333
8326,0.597333333,0.0,0.597333333,0.64,0.469333333,0.213333333
8327,0.170666667,0.213333333,0.128,0.256,0.64,0.469333333
8328,0.085333333,0.554666667,0.085333333,0.042666667,0.085333333,0.384
8329,0.0,0.597333333,0.085333333,0.085333333,0.512,0.426666667
8330,0.341333333,0.213333333,0.64,0.0,0.64,0.128
8331,0.341333333,0.0,0.341333333,0.469333333,0.341333333,0.256
8332,0.469333333,0.469333333,0.512,0.469333333,0.170666667,0.213333333
8333,0.384,0.384,0.170666667,0.554666667,0.64,0.213333333
8334,0.128,0.469333333,0.298666667,0.298666667,0.042666667,0.64
8335,0.170666667,0.0,0.042666667,0.213333333,0.64,0.085333333
8336,0.042666667,0.256,0.554666667,0.170666667,0.298666667,0.170666667
8337,0.256,0.384,0.597333333,0.170666667,0.0,0.554666667
8338,0.426666667,0.085333333,0.469333333,0.597333333,0.64,0.384
8339,0.0,0.298666667,0.042666667,0.341333333,0.256,0.085333333
8340,0.512,0.341333333,0.384,0.64,0.554666667,0.64
8341,0.469333333,0.298666667,0.512,0.512,0.298666667,0.213333333
8342,0.0,0.042666667,0.085333333,0.384,0.469333333,0.384
8343,0.170666667,0.597333333,0.469333333,0.384,0.469333333,0.512
8344,0.128,0.256,0.341333333,0.469333333,0.341333333,0.426666667
8345,0.213333333,0.085333333,0.384,0.554666667,0.64,0.597333333
8346,0.085333333,0.170666667,0.64,0.341333333,0.085333333,0.512
8347,0.128,0.170666667,0.384,0.085333333,0.64,0.469333333
8348,0.042666667,0.042666667,0.298666667,0.512,0.128,0.256
8349,0.085333333,0.298666667,0.170666667,0.64,0.256,0.256
8350,0.170666667,0.170666667,0.042666667,0.170666667,0.64,0.64
8351,0.426666667,0.042666667,0.256,0.213333333,0.256,0.256
8352,0.64,0.426666667,0.469333333,0.426666667,0.64,0.554666667
8353,0.512,0.384,0.256,0.64,0.213333333,0.426666667
8354,0.085333333,0.085333333,0.256,0.170666667,0.256,0.128
8355,0.213333333,0.426666667,0.042666667,0.469333333,0.512,0.64
8356,0.042666667,0.426666667,0.426666667,0.384,0.426666667,0.341333333
8357,0.128,0.426666667,0.042666667,0.085333333,0.170666667,0.085333333
8358,0.469333333,0.554666667,0.298666667,0.042666667,0.0,0.128
8359,0.469333333,0.426666667,0.554666667,0.426666667,0.042666667,0.170666667
8360,0.128,0.469333333,0.128,0.384,0.256,0.64
8361,0.64,0.341333333,0.554666667,0.512,0.341333333,0.085333333
8362,0.0,0.213333333,0.128,0.384,0.128,0.042666667
8363,0.085333333,0.64,0.213333333,0.085333333,0.170666667,0.512
8364,0.426666667,0.170666667,0.085333333,0.426666667,0.128,0.384
8365,0.170666667,0.085333333,0.085333333,0.256,0.426666667,0.384
8366,0.085333333,0.426666667,0.170666667,0.128,0.469333333,0.597333333
8367,0.597333333,0.298666667,0.512,0.256,0.426666667,0.128
8368,0.128,0.554666667,0.597333333,0.256,0.597333333,0.0
8369,0.298666667,0.341333333,0.298666667,0.341333333,0.298666667,0.469333333
8370,0.128,0.384,0.170666667,0.085333333,0.64,0.213333333
8371,0.512,0.0,0.512,0.128,0.170666667,0.128
8372,0.64,0.042666667,0.128,0.085333333,0.085333333,0.426666667
8373,0.128,0.341333333,0.213333333,0.469333333,0.512,0.341333333
8374,0.384,0.384,0.0,0.298666667,0.085333333,0.426666667
8375,0.042666667,0.64,0.512,0.426666667,0.256,0.298666667
8376,0.085333333,0.469333333,0.384,0.213333333,0.213333333,0.298666667
8377,0.597333333,0.0,0.256,0.64,0.213333333,0.0
8378,0.554666667,0.597333333,0.341333333,0.298666667,0.554666667,0.512
8379,0.512,0.042666667,0.469333333,0.298666667,0.384,0.597333333
8380,0.469333333,0.256,0.384,0.170666667,0.512,0.0
8381,0.554666667,0.426666667,0.298666667,0.341333333,0.042666667,0.085333333
8382,0.597333333,0.384,0.128,0.213333333,0.128,0.128
8383,0.512,0.469333333,0.469333333,0.341333333,0.64,0.426666667
8384,0.554666667,0.384,0.512,0.597333333,0.64,0.042666667
8385,0.64,0.426666667,0.170666667,0.469333333,0.085333333,0.341333333
8386,0.170666667,0.341333333,0.384,0.64,0.597333333,0.341333333
8387,0.298666667,0.426666667,0.128,0.384,0.341333333,0.554666667
8388,0.426666667,0.170666667,0.0,0.0,0.042666667,0.128
8389,0.384,0.0,0.085333333,0.426666667,0.341333333,0.341333333
8390,0.170666667,0.042666667,0.384,0.64,0.512,0.512
8391,0.0,0.469333333,0.512,0.512,0.042666667,0.64
8392,0.170666667,0.469333333,0.298666667,0.256,0.085333333,0.170666667
8393,0.256,0.426666667,0.256,0.341333333,0.256,0.170666667
8394,0.384,0.64,0.341333333,0.256,0.512,0.341333333
8395,0.469333333,0.085333333,0.085333333,0.128,0.298666667,0.384
8396,0.554666667,0.128,0.64,0.512,0.0,0.469333333
8397,0.298666667,0.128,0.213333333,0.512,0.341333333,0.213333333
8398,0.554666667,0.213333333,0.512,0.170666667,0.469333333,0.213333333
8399,0.512,0.256,0.213333333,0.128,0.0,0.384
8400,0.298666667,0.298666667,0.213333333,0.64,0.469333333,0.0
8401,0.256,0.554666667,0.426666667,0.384,0.554666667,0.554666667
8402,0.170666667,0.0,0.469333333,0.298666667,0.469333333,0.085333333
8403,0.341333333,0.512,0.597333333,0.085333333,0.341333333,0.213333333
8404,0.426666667,0.64,0.512,0.298666667,0.554666667,0.128
8405,0.469333333,0.213333333,0.64,0.085333333,0.554666667,0.512
8406,0.256,0.042666667,0.469333333,0.256,0.554666667,0.426666667
8407,0.469333333,0.128,0.213333333,0.213333333,0.170666667,0.554666667
8408,0.64,0.426666667,0.597333333,0.298666667,0.554666667,0.085333333
8409,0.384,0.426666667,0.042666667,0.597333333,0.64,0.128
8410,0.341333333,0.597333333,0.298666667,0.597333333,0.042666667,0.128
8411,0.64,0.341333333,0.298666667,0.597333333,0.469333333,0.426666667
8412,0.298666667,0.042666667,0.298666667,0.213333333,0.426666667,0.0
8413,0.384,0.64,0.469333333,0.512,0.256,0.298666667
8414,0.042666667,0.213333333,0.170666667,0.469333333,0.085333333,0.597333333
8415,0.469333333,0.085333333,0.085333333,0.426666667,0.384,0.085333333
8416,0.64,0.469333333,0.042666667,0.64,0.341333333,0.128
8417,0.170666667,0.64,0.256,0.512,0.085333333,0.213333333
8418,0.64,0.256,0.042666667,0.597333333,0.256,0.554666667
8419,0.512,0.085333333,0.384,0.170666667,0.384,0.256
8420,0.213333333,0.0,0.597333333,0.384,0.0,0.170666667
8421,0.213333333,0.256,0.597333333,0.298666667,0.512,0.426666667
8422,0.554666667,0.0,0.085333333,0.341333333,0.341333333,0.213333333
8423,0.341333333,0.0,0.554666667,0.170666667,0.256,0.426666667
8424,0.384,0.298666667,0.042666667,0.469333333,0.469333333,0.426666667
8425,0.0,0.384,0.085333333,0.512,0.213333333,0.128
8426,0.298666667,0.384,0.128,0.469333333,0.256,0.597333333
8427,0.042666667,0.597333333,0.298666667,0.426666667,0.384,0.042666667
8428,0.469333333,0.384,0.64,0.085333333,0.170666667,0.298666667
8429,0.170666667,0.426666667,0.426666667,0.341333333,0.384,0.64
8430,0.085333333,0.298666667,0.042666667,0.170666667,0.256,0.085333333
8431,0.341333333,0.085333333,0.256,0.0,0.554666667,0.213333333
8432,0.597333333,0.213333333,0.384,0.085333333,0.597333333,0.128
8433,0.512,0.469333333,0.128,0.256,0.341333333,0.0
8434,0.426666667,0.213333333,0.341333333,0.085333333,0.341333333,0.213333333
8435,0.042666667,0.469333333,0.426666667,0.256,0.341333333,0.512
8436,0.341333333,0.0,0.426666667,0.085333333,0.469333333,0.085333333
8437,0.085333333,0.384,0.213333333,0.256,0.426666667,0.384
8438,0.0,0.170666667,0.042666667,0.512,0.170666667,0.128
8439,0.170666667,0.0,0.0,0.512,0.085333333,0.554666667
8440,0.554666667,0.213333333,0.128,0.554666667,0.128,0.469333333
8441,0.256,0.341333333,0.426666667,0.512,0.042666667,0.0
8442,0.256,0.341333333,0.170666667,0.384,0.0,0.469333333
8443,0.085333333,0.085333333,0.042666667,0.0,0.341333333,0.213333333
8444,0.554666667,0.384,0.512,0.469333333,0.469333333,0.042666667
8445,0.426666667,0.170666667,0.426666667,0.085333333,0.426666667,0.469333333
8446,0.384,0.298666667,0.597333333,0.512,0.554666667,0.298666667
8447,0.256,0.469333333,0.0,0.512,0.384,0.256
8448,0.597333333,0.170666667,0.085333333,0.042666667,0.512,0.554666667
8449,0.341333333,0.512,0.384,0.64,0.256,0.64
8450,0.128,0.128,0.554666667,0.341333333,0.085333333,0.128
8451,0.512,0.64,0.0,0.085333333,0.597333333,0.64
8452,0.256,0.64,0.170666667,0.341333333,0.213333333,0.213333333
8453,0.0,0.64,0.341333333,0.426666667,0.042666667,0.597333333
8454,0.384,0.64,0.384,0.256,0.341333333,0.298666667
8455,0.64,0.426666667,0.341333333,0.64,0.128,0.341333333
8456,0.042666667,0.0,0.469333333,0.341333333,0.213333333,0.554666667
8457,0.512,0.597333333,0.512,0.384,0.384,0.128
8458,0.469333333,0.426666667,0.341333333,0.341333333,0.341333333,0.256
8459,0.597333333,0.597333333,0.085333333,0.512,0.256,0.170666667
8460,0.128,0.469333333,0.128,0.341333333,0.341333333,0.554666667
8461,0.341333333,0.0,0.0,0.554666667,0.554666667,0.085333333
8462,0.384,0.512,0.512,0.042666667,0.512,0.170666667
8463,0.0,0.469333333,0.512,0.213333333,0.384,0.256
8464,0.128,0.170666667,0.554666667,0.512,0.341333333,0.042666667
8465,0.597333333,0.256,0.042666667,0.128,0.469333333,0.341333333
8466,0.554666667,0.128,0.042666667,0.554666667,0.554666667,0.0
8467,0.170666667,0.384,0.384,0.341333333,0.128,0.469333333
8468,0.597333333,0.512,0.554666667,0.213333333,0.042666667,0.64
8469,0.469333333,0.298666667,0.0,0.554666667,0.597333333,0.0
8470,0.0,0.0,0.426666667,0.554666667,0.213333333,0.213333333
8471,0.512,0.0,0.384,0.512,0.64,0.213333333
8472,0.64,0.64,0.0,0.341333333,0.512,0.170666667
8473,0.341333333,0.341333333,0.128,0.341333333,0.085333333,0.512
8474,0.554666667,0.384,0.298666667,0.64,0.597333333,0.384
8475,0.170666667,0.128,0.128,0.469333333,0.256,0.170666667
8476,0.341333333,0.469333333,0.64,0.0,0.384,0.085333333
8477,0.426666667,0.469333333,0.341333333,0.341333333,0.128,0.256
8478,0.170666667,0.256,0.0,0.469333333,0.597333333,0.512
8479,0.298666667,0.469333333,0.085333333,0.341333333,0.298666667,0.384
8480,0.512,0.170666667,0.042666667,0.512,0.042666667,0.128
8481,0.298666667,0.512,0.170666667,0.0,0.213333333,0.256
8482,0.469333333,0.256,0.426666667,0.554666667,0.213333333,0.554666667
8483,0.384,0.085333333,0.042666667,0.384,0.256,0.128
8484,0.469333333,0.128,0.512,0.213333333,0.128,0.170666667
8485,0.426666667,0.384,0.469333333,0.597333333,0.128,0.426666667
8486,0.042666667,0.128,0.554666667,0.426666667,0.64,0.213333333
8487,0.256,0.128,0.042666667,0.085333333,0.64,0.213333333
8488,0.469333333,0.597333333,0.554666667,0.298666667,0.170666667,0.426666667
8489,0.64,0.512,0.298666667,0.469333333,0.085333333,0.597333333
8490,0.042666667,0.128,0.298666667,0.0,0.554666667,0.170666667
8491,0.341333333,0.213333333,0.128,0.256,0.085333333,0.213333333
8492,0.213333333,0.426666667,0.0,0.64,0.64,0.042666667
8493,0.170666667,0.341333333,0.256,0.341333333,0.426666667,0.085333333
8494,0.213333333,0.170666667,0.042666667,0.426666667,0.298666667,0.085333333
8495,0.341333333,0.341333333,0.512,0.384,0.213333333,0.170666667
8496,0.213333333,0.341333333,0.128,0.64,0.085333333,0.128
8497,0.256,0.170666667,0.256,0.256,0.554666667,0.042666667
8498,0.042666667,0.554666667,0.213333333,0.0,0.384,0.298666667
8499,0.512,0.64,0.128,0.64,0.426666667,0.426666667
8500,0.341333333,0.512,0.512,0.469333333,0.597333333,0.597333333
8501,0.64,0.512,0.085333333,0.384,0.256,0.298666667
8502,0.512,0.426666667,0.085333333,0.426666667,0.085333333,0.298666667
8503,0.64,0.554666667,0.213333333,0.213333333,0.085333333,0.554666667
8504,0.298666667,0.213333333,0.597333333,0.042666667,0.170666667,0.0
8505,0.512,0.554666667,0.213333333,0.597333333,0.469333333,0.042666667
8506,0.341333333,0.128,0.128,0.512,0.298666667,0.597333333
8507,0.170666667,0.298666667,0.384,0.469333333,0.170666667,0.256
8508,0.554666667,0.042666667,0.256,0.128,0.213333333,0.042666667
8509,0.298666667,0.469333333,0.597333333,0.512,0.341333333,0.170666667
8510,0.469333333,0.597333333,0.085333333,0.128,0.469333333,0.512
8511,0.341333333,0.0,0.512,0.085333333,0.128,0.469333333
8512,0.64,0.512,0.597333333,0.042666667,0.554666667,0.512
8513,0.042666667,0.384,0.042666667,0.213333333,0.170666667,0.64
8514,0.597333333,0.085333333,0.426666667,0.256,0.597333333,0.085333333
8515,0.0,0.170666667,0.64,0.554666667,0.384,0.213333333
8516,0.170666667,0.256,0.0,0.298666667,0.512,0.298666667
8517,0.554666667,0.042666667,0.085333333,0.256,0.426666667,0.298666667
8518,0.128,0.597333333,0.469333333,0.298666667,0.426666667,0.597333333
8519,0.597333333,0.341333333,0.597333333,0.256,0.213333333,0.469333333
8520,0.512,0.0,0.64,0.554666667,0.554666667,0.170666667
8521,0.469333333,0.554666667,0.256,0.384,0.042666667,0.042666667
8522,0.0,0.64,0.085333333,0.256,0.170666667,0.085333333
8523,0.0,0.298666667,0.128,0.426666667,0.384,0.554666667
8524,0.128,0.298666667,0.298666667,0.512,0.341333333,0.256
8525,0.64,0.384,0.256,0.341333333,0.597333333,0.256
8526,0.042666667,0.298666667,0.042666667,0.512,0.0,0.170666667
8527,0.298666667,0.341333333,0.213333333,0.554666667,0.0,0.042666667
8528,0.384,0.213333333,0.170666667,0.085333333,0.597333333,0.341333333
8529,0.0,0.298666667,0.512,0.512,0.469333333,0.085333333
8530,0.597333333,0.512,0.170666667,0.128,0.0,0.042666667
8531,0.128,0.0,0.469333333,0.426666667,0.426666667,0.042666667
8532,0.0,0.469333333,0.128,0.128,0.170666667,0.213333333
8533,0.64,0.298666667,0.426666667,0.256,0.64,0.384
8534,0.512,0.085333333,0.085333333,0.298666667,0.469333333,0.0
8535,0.64,0.298666667,0.597333333,0.597333333,0.042666667,0.170666667
8536,0.042666667,0.554666667,0.128,0.213333333,0.64,0.042666667
8537,0.213333333,0.554666667,0.170666667,0.213333333,0.128,0.426666667
8538,0.128,0.341333333,0.128,0.256,0.256,0.426666667
8539,0.170666667,0.298666667,0.597333333,0.0,0.0,0.256
8540,0.085333333,0.341333333,0.256,0.597333333,0.298666667,0.64
8541,0.0,0.341333333,0.554666667,0.256,0.426666667,0.256
8542,0.469333333,0.64,0.0,0.0,0.384,0.085333333
8543,0.426666667,0.469333333,0.597333333,0.512,0.554666667,0.128
8544,0.512,0.042666667,0.213333333,0.341333333,0.128,0.0
8545,0.341333333,0.256,0.554666667,0.128,0.0,0.64
8546,0.170666667,0.469333333,0.085333333,0.256,0.597333333,0.128
8547,0.512,0.128,0.170666667,0.341333333,0.469333333,0.384
8548,0.256,0.469333333,0.512,0.128,0.597333333,0.256
8549,0.597333333,0.384,0.213333333,0.64,0.128,0.341333333
8550,0.0,0.426666667,0.170666667,0.128,0.128,0.512
8551,0.298666667,0.256,0.0,0.64,0.384,0.341333333
8552,0.042666667,0.213333333,0.512,0.384,0.256,0.298666667
8553,0.256,0.469333333,0.597333333,0.298666667,0.512,0.0
8554,0.085333333,0.256,0.085333333,0.341333333,0.64,0.042666667
8555,0.298666667,0.042666667,0.213333333,0.512,0.554666667,0.213333333
8556,0.426666667,0.341333333,0.469333333,0.426666667,0.0,0.128
8557,0.426666667,0.256,0.0,0.128,0.426666667,0.042666667
8558,0.384,0.085333333,0.64,0.256,0.426666667,0.0
8559,0.042666667,0.512,0.597333333,0.042666667,0.341333333,0.469333333
8560,0.597333333,0.128,0.469333333,0.128,0.0,0.085333333
8561,0.085333333,0.128,0.085333333,0.298666667,0.64,0.554666667
8562,0.0,0.469333333,0.170666667,0.213333333,0.384,0.0
8563,0.128,0.341333333,0.512,0.298666667,0.128,0.213333333
8564,0.426666667,0.170666667,0.298666667,0.256,0.64,0.042666667
8565,0.256,0.128,0.597333333,0.298666667,0.426666667,0.298666667
8566,0.213333333,0.512,0.554666667,0.554666667,0.426666667,0.597333333
8567,0.384,0.512,0.512,0.0,0.256,0.256
8568,0.341333333,0.0,0.0,0.042666667,0.597333333,0.128
8569,0.426666667,0.469333333,0.042666667,0.170666667,0.128,0.042666667
8570,0.341333333,0.170666667,0.384,0.213333333,0.512,0.213333333
8571,0.384,0.085333333,0.512,0.298666667,0.341333333,0.341333333
8572,0.298666667,0.256,0.298666667,0.512,0.256,0.213333333
8573,0.256,0.597333333,0.64,0.0,0.469333333,0.213333333
8574,0.085333333,0.298666667,0.0,0.554666667,0.170666667,0.0
8575,0.64,0.597333333,0.298666667,0.298666667,0.554666667,0.170666667
8576,0.384,0.384,0.128,0.128,0.256,0.341333333
8577,0.298666667,0.085333333,0.128,0.128,0.426666667,0.213333333
8578,0.256,0.0,0.64,0.213333333,0.042666667,0.597333333
8579,0.554666667,0.384,0.341333333,0.554666667,0.0,0.256
8580,0.469333333,0.213333333,0.128,0.213333333,0.597333333,0.554666667
8581,0.213333333,0.170666667,0.085333333,0.426666667,0.298666667,0.597333333
8582,0.64,0.512,0.128,0.170666667,0.0,0.384
8583,0.128,0.469333333,0.170666667,0.512,0.213333333,0.0
8584,0.512,0.426666667,0.256,0.597333333,0.213333333,0.085333333
8585,0.341333333,0.128,0.298666667,0.085333333,0.341333333,0.554666667
8586,0.042666667,0.554666667,0.469333333,0.213333333,0.426666667,0.64
8587,0.554666667,0.0,0.256,0.64,0.426666667,0.170666667
8588,0.512,0.085333333,0.341333333,0.042666667,0.0,0.0
8589,0.341333333,0.128,0.128,0.128,0.170666667,0.256
8590,0.469333333,0.085333333,0.085333333,0.384,0.426666667,0.128
8591,0.170666667,0.426666667,0.469333333,0.384,0.469333333,0.170666667
8592,0.0,0.469333333,0.213333333,0.256,0.512,0.256
8593,0.426666667,0.042666667,0.554666667,0.341333333,0.64,0.341333333
8594,0.128,0.469333333,0.597333333,0.341333333,0.128,0.64
8595,0.512,0.341333333,0.042666667,0.298666667,0.554666667,0.0
8596,0.298666667,0.597333333,0.128,0.298666667,0.597333333,0.256
8597,0.341333333,0.256,0.042666667,0.512,0.384,0.554666667
8598,0.085333333,0.64,0.213333333,0.341333333,0.512,0.341333333
8599,0.426666667,0.554666667,0.512,0.597333333,0.469333333,0.341333333
8600,0.256,0.256,0.384,0.298666667,0.512,0.384
8601,0.298666667,0.469333333,0.170666667,0.512,0.426666667,0.554666667
8602,0.341333333,0.042666667,0.170666667,0.597333333,0.512,0.597333333
8603,0.426666667,0.128,0.426666667,0.298666667,0.298666667,0.042666667
8604,0.170666667,0.341333333,0.042666667,0.554666667,0.341333333,0.554666667
8605,0.0,0.256,0.554666667,0.64,0.298666667,0.256
8606,0.128,0.298666667,0.341333333,0.384,0.597333333,0.128
8607,0.256,0.597333333,0.298666667,0.341333333,0.512,0.426666667
8608,0.128,0.256,0.213333333,0.554666667,0.554666667,0.256
8609,0.426666667,0.298666667,0.298666667,0.170666667,0.256,0.512
8610,0.085333333,0.0,0.554666667,0.256,0.554666667,0.64
8611,0.512,0.128,0.341333333,0.213333333,0.64,0.341333333
8612,0.085333333,0.512,0.426666667,0.042666667,0.256,0.0
8613,0.042666667,0.170666667,0.042666667,0.085333333,0.426666667,0.213333333
8614,0.213333333,0.554666667,0.085333333,0.042666667,0.426666667,0.128
8615,0.384,0.426666667,0.512,0.128,0.042666667,0.128
8616,0.170666667,0.426666667,0.0,0.085333333,0.341333333,0.64
8617,0.0,0.298666667,0.042666667,0.213333333,0.128,0.469333333
8618,0.597333333,0.426666667,0.469333333,0.085333333,0.341333333,0.426666667
8619,0.597333333,0.597333333,0.213333333,0.298666667,0.170666667,0.597333333
8620,0.170666667,0.341333333,0.0,0.64,0.341333333,0.256
8621,0.64,0.341333333,0.170666667,0.042666667,0.085333333,0.213333333
8622,0.341333333,0.256,0.256,0.298666667,0.597333333,0.256
8623,0.64,0.512,0.298666667,0.042666667,0.512,0.426666667
8624,0.64,0.128,0.554666667,0.512,0.426666667,0.64
8625,0.341333333,0.085333333,0.341333333,0.64,0.085333333,0.597333333
8626,0.170666667,0.213333333,0.256,0.426666667,0.64,0.341333333
8627,0.298666667,0.085333333,0.042666667,0.64,0.341333333,0.554666667
8628,0.554666667,0.042666667,0.469333333,0.597333333,0.384,0.341333333
8629,0.341333333,0.256,0.042666667,0.597333333,0.64,0.554666667
8630,0.085333333,0.512,0.341333333,0.0,0.170666667,0.128
8631,0.384,0.554666667,0.341333333,0.597333333,0.554666667,0.170666667
8632,0.341333333,0.128,0.042666667,0.170666667,0.0,0.213333333
8633,0.128,0.597333333,0.554666667,0.170666667,0.64,0.128
8634,0.597333333,0.213333333,0.256,0.554666667,0.256,0.0
8635,0.384,0.426666667,0.128,0.426666667,0.426666667,0.0
8636,0.384,0.213333333,0.298666667,0.256,0.170666667,0.384
8637,0.0,0.298666667,0.64,0.042666667,0.298666667,0.341333333
8638,0.042666667,0.170666667,0.512,0.042666667,0.469333333,0.170666667
8639,0.341333333,0.170666667,0.170666667,0.341333333,0.042666667,0.256
8640,0.170666667,0.554666667,0.128,0.469333333,0.128,0.597333333
8641,0.085333333,0.426666667,0.213333333,0.469333333,0.042666667,0.469333333
8642,0.426666667,0.597333333,0.170666667,0.469333333,0.554666667,0.042666667
8643,0.554666667,0.170666667,0.298666667,0.426666667,0.256,0.085333333
8644,0.341333333,0.384,0.554666667,0.341333333,0.0,0.085333333
